Status ID,Status Type,Status Link,Status Name,Status Created Time,Status Message,Status Shares Count,Status Likes Count,Status Comments Count,Comment ID,Comment Created Time,Comment Message,Comment From,Comment Likes Count,Reply ID,Reply Created Time,Reply Message,Reply From,Reply Likes Count
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",509,6291,95,1260769963985707_1260789840650386,2016-11-10 22:00:12,"This is one big step to a digital economy, for a smart nation to stay competitive in new business model. Building and training our people with right skillset in this industry is crucial to keep our economy vibrant.",Wentian Lian (1312488892114667),14
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",509,6291,95,1260769963985707_1260867957309241,2016-11-10 22:30:18,"Thanks PM Lee for coming to visit us in this big day for Google, it's been exciting and inspiring. We have come a long way in the last 10+ years and are proud to have grown in this little Red Dot!",Gil Gaeta (10157787642600441),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261082060621164,2016-11-11 00:50:24,"""...We expect to be disrupted... Singapore will come up on the right side of the disruption."" Good one Mr. Prime Minister. Good one. Your diplomacy is impeccable, your nuances succinct and fathomable. As is probably the rationale behind them. Keep taking one for team, sir. We need people like you and your government.",Warren Khong (10154267650198640),9,1260752313987472_1261534713909232,2016-11-11 10:52:52,Koh see above comment 😌 (though I wonder if we are getting a bit too hard up into nitpicking as much nuances as possible that we can find ...),Eudora Chuah (10210039018265479),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1260901520639218,2016-11-10 22:37:40,"hi... I wish to feedback on a not too pleasant.. but I understand the possible ""necessities"" of Google quirkiness...I was on site at their Data centre and it was like ""Lost"" episode..the security was tighter than an embassy or police station... i shall not mention military :).. and the people who I saw carrying Google passes that look like Staff Ids just nonchalantly say they are visiting a friend...it's like me visiting a utopian island of ""weird""?... or somehow another type of personalities...i just feel it a bit out of this world... I think...never mind...you Google folks...all around the world :)",Saufian Aziz (350831045269411),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1260935580635812,2016-11-10 22:42:55,So happy Google has grown and congratulations on their new Asia Pacific Headquarters! Looks gorgeous! 👏👏🌹,Susan Tan (1765299427077940),2
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261028327293204,2016-11-10 23:38:44,"Lor because the headoffice in Singapore so google APAC don't want pay tax in Indonesia, the Finance Minister has tell google everytime but he always don't want to pay tax in Indo",Muhammad Hafizh (10207361951039297),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261492720580098,2016-11-11 09:26:49,I suggest our CCs to start short courses especially for the older folks teaching them how to Google. This would be useful especially when 2G is eradicated next year.,Jen Lim C H (10210360804353159),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261002717295765,2016-11-10 23:07:04,Hope you got to meet the legend that is Richard Mayo-Smith,Ben Roberts (10157671591600247),3
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261112120618158,2016-11-11 01:34:14,I thanked GOD for GOOGLE - many questions were answered by clicking on the big G icon.  Yay! !,Jen Lim C H (10210360804353159),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",416,8210,85,1260752313987472_1261469847249052,2016-11-11 08:43:05,That is wonderful sir! APAC HQ in SG is a growth sign of increase job oppurtunities .,Prasanna Subramanian (10154709430878829),1
