Status ID,Status Type,Status Link,Status Name,Status Created Time,Status Message,Status Shares Count,Status Likes Count,Status Comments Count,Comment ID,Comment Created Time,Comment Message,Comment From,Comment Likes Count,Reply ID,Reply Created Time,Reply Message,Reply From,Reply Likes Count
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261211163941587,2016-11-11 03:39:10,I was the opposition voice for taxi drivers as I was sure biz may be affected. However after a while and recently I've realised the problems faced by commuters in a hurry but can't hail any cabs!! I've no choice but forced to try Grab or Uber by my children '-),Jen Lim C H (10210360804353159),1
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261301643932539,2016-11-11 06:02:25,Christina Wong,Kelvin Tay (10154701429273540),0
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261458817250155,2016-11-11 08:22:48,"Christina Wong unfortunately this is due to the taxi companies being unwillingly to change their regulations to better the lives of their drivers. No point blaming the govt really. Even you as a consumer will make purchasing decisions based on convenience, price and brand loyalty. The taxi industry has not innovated much, problems like not being able to get cab during peak hours, not willing to travel long distance when nearer to shift hours, rude and reckless driving, taking the long way instead of the shortest are all some problems faced by consumers. Unfortunately, Grab and Uber are able to solve every single one of these problems. I sympathise with the taxi folks, but if I'm at a rush for time I know which app I can depend on to get me to my destination.",Dominic Gabriel (10154068947915509),0
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261503887245648,2016-11-11 09:46:29,"Christina Wong yes, I acknowledge that rental fee from taxi company is high. But many still continue to drive for the taxi company and that why taxi company can safely continue to increase the rental. If one day everyone quit from the taxi company, we shall see how the taxi company handle it. We know it is never going to happen because not many is that daring to do it.

in short if you aren't able to adapt to the fast changing world, you will be OUT of the game. unfortunately, that is the reality of this world.

to us consumers, we speak with our money, if you have the best package we gladly pay for it.",Lim Zhenghong (10154085539191724),0
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261516313911072,2016-11-11 10:11:53,"Let's think back. If say not the government. So whose the one control the taxi? Is government. 

Grab and uber is who letting our? Whose have share Too? Government. Think back. 

Lim zhenghong. Don't tell me is a game. When already say. No matter what won't have private car. So is this tell us that voted them they can tell lies?",Christina Wong (10154803273884684),0
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261526633910040,2016-11-11 10:35:42,The thing is the people have spoken. We prefer the Grab and Uber model. The govt has a responsibility to ensure consumers have a right to choose and buy what they want. I do agree with you that taxi regulations need to change and the govt should look into it. The best way though is for Uber and Grab to continue their services and further pressure the taxi services into changing. Banning is out of the question.,Dominic Gabriel (10154068947915509),0
125845680811480_1260769963985707,video,https://www.facebook.com/leehsienloong/videos/1260769963985707/,<no name>,2016-11-10 21:46:06,"Toured the new Google campus at the launch of their new Asia Pacific headquarters in Singapore this morning. I’ve been to their headquarters in California (bit.ly/2fnG6vC), and I think they’ve managed to bring a bit of Silicon Valley to Singapore! – LHL

(PMO Video by Alex Qiu and Chiez How)",512,6333,96,1260769963985707_1260800543982649,2016-11-10 22:05:33,"Sir, please do something for taxi drivers, we are suffering really badly. There are too many grab and uber in Singapore causing us to not earn enough for our families",Winson Low (642881942548132),2,1260769963985707_1261538667242170,2016-11-11 11:02:48,Dominic Gabriel no banning for grab n uber. Of cause just need to control too small market in Singapore when high demand they are so expensive when low they re so cheap so how the taxi to earn a living😥,Winson Low (642881942548132),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1261082060621164,2016-11-11 00:50:24,"""...We expect to be disrupted... Singapore will come up on the right side of the disruption."" Good one Mr. Prime Minister. Good one. Your diplomacy is impeccable, your nuances succinct and fathomable. As is probably the rationale behind them. Keep taking one for team, sir. We need people like you and your government.",Warren Khong (10154267650198640),9,1260752313987472_1261534713909232,2016-11-11 10:52:52,Koh see above comment 😌 (though I wonder if we are getting a bit too hard up into nitpicking as much nuances as possible that we can find ...),Eudora Chuah (10210039018265479),0
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1260901520639218,2016-11-10 22:37:40,"hi... I wish to feedback on a not too pleasant.. but I understand the possible ""necessities"" of Google quirkiness...I was on site at their Data centre and it was like ""Lost"" episode..the security was tighter than an embassy or police station... i shall not mention military :).. and the people who I saw carrying Google passes that look like Staff Ids just nonchalantly say they are visiting a friend...it's like me visiting a utopian island of ""weird""?... or somehow another type of personalities...i just feel it a bit out of this world... I think...never mind...you Google folks...all around the world :)",Saufian Aziz (350831045269411),1
125845680811480_1260752800654090,photo,https://www.facebook.com/leehsienloong/photos/a.1260752313987472.1073742374.125845680811480/1260752800654090/?type=3,Launch of Google APAC office,2016-11-10 21:28:08,"Google's APAC office in Singapore has grown from 24 employees in 2007 – just like a startup – to 1,000 today! Glad to launch their beautiful new Asia Pacific headquarters here this morning.

Being in Singapore, Google named the areas around their campus ‘kampungs’, to encourage the kampung (village) spirit of good neighbours and collaboration.

Having the campus here is a step in our #SmartNation journey. Tech is disruptive, and we expect to be disrupted. But with partners like Google, Singapore will come up on the right side of the disruption. 

Check out my tour of the Google campus here: https://youtu.be/zBAwn8G4bkk

– LHL",423,8280,85,1260752313987472_1260935580635812,2016-11-10 22:42:55,So happy Google has grown and congratulations on their new Asia Pacific Headquarters! Looks gorgeous! 👏👏🌹,Susan Tan (1765299427077940),2
